#,A,+,B,->,C,0.1,D,Al-B-Be-C-Cl-F-H-N-O-P-S-Si,RE (kcal mol-1),CCSD(T) error,ACCSD(T) error,MBPT(2) error,B2PLYP error,B2GPPLYP error,B2IPPLYP error,PWPB95 error,CAM-B3LYP error,wB97X error,CAM-QTP01,M06-2X error,M06 error,TPSSh error,O3LYP error,PW6B95 error,B3LYP error,PBE0 error,TPSS error,OLYP error,BLYP error,BP86 error,PBE error
8520,h2co,+,formic,->,ketene,+,hooh,H4-O3-C2,74.006,-0.525460094,-0.707165164,-2.345470752,0.343249964,-0.988015901,-0.093392863,0.674001274,0.507417047,1.024922107,-2.194800624,0.261472791,1.862143452,-1.486620737,-1.270536899,-0.451912815,-1.452174303,-1.140675436,-2.765258695,-3.025969326,-4.526225867,-4.731259692,-4.658184838
8521,h2co,+,formic,->,oxirene,+,hooh,H4-O3-C2,151.396,-1.360490191,-1.77252782,-4.402333116,-3.42163357,-4.917066197,-3.657588645,-1.014320193,5.19462001,4.276320371,-6.695690007,1.425974169,6.818492931,-0.229370665,2.418777781,2.671354393,3.602990766,2.448596895,-2.230678959,-0.041721886,-0.537953149,-2.183988397,-2.361475988
8522,h2co,+,hcnh,->,h2cn,+,t-hcoh,H4-O1-C2-N1,44.681,0.751524169,0.716289025,-7.048103232,-2.603648767,-2.845714385,-3.445479345,-1.540860039,-0.364688113,-1.077380877,1.01122533,-0.557684525,-1.087902407,0.85795392,3.778695206,0.928370916,0.52650976,1.041444886,1.748321247,3.374545474,2.379095173,2.936937166,3.819146085
8523,h2co,+,hcnh,->,h2cn,+,c-hcoh,H4-O1-C2-N1,49.511,0.894579122,0.844974587,-7.213384501,-2.617136942,-2.963217477,-3.496571895,-1.554038643,0.098056541,-0.504793486,0.31410031,-0.22612275,-1.078457278,0.939087658,3.855327501,1.118306147,0.646152256,1.271318838,1.642509227,2.929730445,2.088500905,2.759109985,3.606714241
8524,h2co,+,glyoxal,->,ketene,+,formic,H4-O3-C3,-25.602,-0.467133881,-0.402829968,2.764402305,2.347167811,2.531445372,2.484299139,2.355775598,-2.497057054,-1.895575348,3.57432794,-4.351064075,-5.001515872,-1.348287628,-6.987413267,-3.617739802,-2.018910292,-4.865061499,-1.149204798,-3.782727208,-1.722723617,-4.60473833,-5.26689607
8525,h2co,+,glyoxal,->,ketene,+,dioxirane,H4-O3-C3,66.268,-0.326496094,-0.582175406,0.47310325,0.461613668,-0.445100527,0.439591575,2.969970888,-0.15518703,-1.128015941,-0.43364329,-3.620687513,-1.43583302,-8.251663781,-6.605918274,-4.064142909,-1.349084079,-5.081936699,-10.05209547,-7.169833986,-4.368564676,-8.383005454,-9.160458093
8526,h2co,+,glyoxal,->,formic,+,oxirene,H4-O3-C3,51.788,-1.302163978,-1.468192624,0.707539941,-1.417715722,-1.397604925,-1.079896643,0.667454131,2.190145909,1.355822916,-0.926561442,-3.186562696,-0.045166393,-0.091037556,-3.298098587,-0.494472593,3.036254778,-1.275789168,-0.614625061,-0.798479769,2.265549101,-2.057467034,-2.97018722
8527,h2co,+,glyoxal,->,oxirene,+,dioxirane,H4-O3-C3,143.658,-1.161526191,-1.647538062,-1.583759114,-3.303269866,-4.374150823,-3.124604207,1.281649422,4.532015933,2.123382323,-4.934532673,-2.456186135,3.520516459,-6.994413709,-2.916603594,-0.940875701,3.706080991,-1.492664369,-9.517515736,-4.185586546,-0.380291958,-5.835734159,-6.863749243
8528,h2co,+,hcof,->,ketene,+,hof,H3-O2-C2-F1,86.286,-0.743956336,-0.997407907,-3.769012222,0.123274935,-1.569311594,-0.461118404,0.636768106,0.553417602,0.934005424,-2.619942585,0.338045452,3.08450635,-2.439177609,-1.712614192,-0.576963698,-1.918833412,-1.6085267,-4.088729028,-3.95627749,-5.825514063,-6.018548036,-6.119192089
8529,h2co,+,hcof,->,hccf,+,hooh,H3-O2-C2-F1,110.84,-0.720607853,-1.021716168,-2.592918792,-1.903123588,-2.725702976,-2.047828716,-1.19692839,3.634752504,4.789288328,-4.262396414,-0.112509104,3.852433691,4.479790949,2.860665364,3.105716762,2.788549481,2.930958044,3.797213622,3.172824371,0.808094879,0.520319138,0.637698818
8530,h2co,+,hcof,->,oxirene,+,hof,H3-O2-C2-F1,163.676,-1.578986433,-2.062770563,-5.825874586,-3.641608599,-5.498361891,-4.025314186,-1.051553361,5.240620565,4.185403688,-7.120831968,1.50254683,8.04085583,-1.181927537,1.976700488,2.546303511,3.136331658,1.98074563,-3.554149291,-0.97203005,-1.837241345,-3.47127674,-3.822483239
8531,h2co,+,hcn,->,h2cn,+,hco,H3-O1-C2-N1,64.905,0.462280949,0.566678705,-7.213228934,2.183484141,0.925228031,0.556851962,1.511044988,-7.300376521,-5.952093104,7.178754349,-0.623401914,-2.81379574,-9.887586272,-5.756019922,-5.338712931,-7.523815467,-8.986636473,-9.373350064,-7.059480359,-7.027204178,-8.100179887,-7.419412462
8532,h2co,+,hcn,->,t-hcoh,+,hnc,H3-O1-C2-N1,67.396,0.775330322,0.825237071,-6.13717266,-1.615345904,-1.719319081,-2.277385731,-0.311509011,-1.461505887,-1.756646402,2.792421028,-3.042186148,-2.40147135,1.606678153,1.023345728,-0.129313562,-0.002464512,0.115456743,2.441800741,2.002584762,1.594547221,1.294091763,2.247550592
8533,h2co,+,hcn,->,c-hcoh,+,hnc,H3-O1-C2-N1,72.226,0.918385274,0.953922633,-6.302453929,-1.62883408,-1.836822173,-2.328478281,-0.324687615,-0.998761232,-1.184059011,2.095296009,-2.710624373,-2.392026221,1.68781189,1.099978023,0.060621669,0.117177984,0.345330696,2.335988722,1.557769734,1.303952953,1.116264582,2.035118748
8534,h2co,+,hcn,->,hcnh,+,hco,H3-O1-C2-N1,72.405,0.101042596,0.224109604,-3.792982871,3.324637303,2.199691855,2.213983393,2.081930928,-6.54006326,-4.653830583,6.312820661,-0.699707205,-1.88730213,-8.796194683,-7.520488393,-4.975401579,-7.016895767,-8.650171157,-8.884622275,-8.386602367,-7.864006207,-9.474892734,-9.05912072
8535,h2co,+,hnc,->,h2cn,+,hco,H3-O1-C2-N1,49.69,0.077236444,0.115161558,-4.703913443,2.33633444,1.073296551,1.045889779,0.8525799,-5.443245487,-3.974565059,4.531624963,1.784794418,-0.573733187,-9.544918915,-4.765138915,-3.917717101,-6.487921495,-7.724183014,-9.578101769,-7.014641656,-7.079458255,-7.832047331,-7.487525227
8536,h2co,+,hnc,->,t-hcoh,+,hcn,H3-O1-C2-N1,36.966,0.00524131,-0.077797223,-1.118541679,-1.309645306,-1.423182041,-1.299310097,-1.628439188,2.25275618,2.198409689,-2.501837745,1.774206516,2.078653756,2.292012866,3.005107742,2.712678098,2.069323432,2.640363663,2.032297331,2.092262169,1.490039067,1.830356875,2.111325062
8537,h2co,+,hnc,->,c-hcoh,+,hcn,H3-O1-C2-N1,41.796,0.148296263,0.050888339,-1.283822948,-1.323133482,-1.540685133,-1.350402647,-1.641617792,2.715500835,2.77099708,-3.198962765,2.105768292,2.088098884,2.373146604,3.081740037,2.902613329,2.188965929,2.870237615,1.926485312,1.647447141,1.199444799,1.652529694,1.898893219
8538,h2co,+,hnc,->,hcnh,+,hco,H3-O1-C2-N1,57.19,-0.28400191,-0.227407543,-1.283667381,3.477487602,2.347760375,2.70302121,1.423465839,-4.682932227,-2.676302538,3.665691275,1.708489128,0.352760422,-8.453527326,-6.529607386,-3.554405749,-5.981001795,-7.387717697,-9.08937398,-8.341763664,-7.916260284,-9.206760178,-9.127233484
8539,h2co,+,hco,->,cch,+,hooh,H3-O2-C2,118.828,-0.639535807,-1.07714919,-5.193382469,-6.18744248,-7.085098397,-6.612577516,-5.769098935,8.209671983,8.434808307,-8.618630034,1.149815469,6.325939236,7.927142259,7.483886461,8.156007014,7.54035731,6.346320096,7.67341578,7.334315918,6.552678147,5.195625986,5.521634156
8540,h2co,+,co,->,cch,+,hoo,H2-O2-C2,192.689,-1.014012414,-1.345201869,-11.85522642,-0.980638855,-3.572657433,-2.906432693,-1.815137452,-1.377604941,-0.255046071,-0.126575931,-0.309113643,1.208787669,-7.172745677,-4.022189869,-0.747290737,-3.474473525,-6.408996967,-8.127573491,-6.658053423,-6.234486101,-8.807732559,-8.774697025
8541,h2co,+,co,->,hooh,+,c2,H2-O2-C2,218.273,-0.046974094,-1.949333877,-3.238346575,-13.53597892,-16.09311498,-12.0432383,-15.51573144,35.62251418,37.81955758,-42.92087924,30.07913758,26.89442995,22.69735269,22.49298067,28.08518421,26.04759738,27.91192092,17.05213121,14.30601831,13.33584071,12.86551655,12.85143828
8542,h2co,+,oxirene,->,t-hcoh,+,ketene,H4-O2-C3,-25.209,1.225315913,1.43908258,-1.570994805,2.302387928,2.357799736,1.775847868,0.718347367,-4.291577816,-3.03051662,4.646181024,-1.798491195,-5.117758276,0.692095438,-1.675087945,-1.831584941,-4.021735609,-2.211362128,1.7024693,-0.936823974,-2.445979574,-0.985046977,-0.117271023
8543,h2co,+,oxirene,->,c-hcoh,+,ketene,H4-O2-C3,-20.379,1.368370866,1.567768142,-1.736276074,2.288899753,2.240296643,1.724755318,0.705168763,-3.828833162,-2.457929229,3.949056005,-1.466929419,-5.108313148,0.773229175,-1.59845565,-1.64164971,-3.902093113,-1.981488175,1.59665728,-1.381639002,-2.736573842,-1.162874158,-0.329702867
8544,h2co,+,f2co,->,ketene,+,f2o,H2-O2-C2-F2,168.052,-1.171813001,-1.719979692,-8.503928198,0.804844615,-3.544081564,-0.683839755,0.804924744,-0.895700874,-0.427761661,-4.569154631,3.284637095,8.343738889,-11.06097892,-4.225238099,-1.563195784,-6.478165639,-2.846416016,-16.50669073,-13.27917413,-18.13555485,-16.20737889,-16.08519595
8545,h2co,+,f2co,->,formic,+,cf2,H2-O2-C2-F2,34.613,0.198714888,0.183150315,-3.615523374,-1.202370598,-1.632237581,-1.556872983,-1.270370494,0.676816838,0.794850427,-0.339636658,0.460244054,2.672362688,1.685833114,2.026666873,1.623041035,1.212936261,2.155762128,1.315249679,1.189413747,0.323404573,0.699905141,1.243961091
8546,h2co,+,f2co,->,glyoxal,+,f2,H2-O2-C2-F2,121.151,-0.573169627,-1.118823191,-7.160147039,-2.492850712,-5.105649052,-3.277539858,-2.548914434,4.11390164,3.723515945,-8.224153003,6.93966726,12.84518985,-1.888666785,5.294955735,4.261367426,0.180848732,3.895935787,-4.987577002,-1.839953417,-6.771999638,-3.787455047,-3.502429305
8547,h2co,+,f2co,->,oxirene,+,f2o,H2-O2-C2-F2,245.442,-2.006843098,-2.785342348,-10.56079056,-2.960038919,-7.473131861,-4.248035538,-0.883396723,3.791502089,2.823636603,-9.070044013,4.449138473,13.30008837,-9.80372885,-0.535923419,1.560071425,-1.423000569,0.742856314,-15.972111,-10.29492669,-14.14728213,-13.6601076,-13.7884871
8548,h2co,+,f2co,->,hooh,+,fccf,H2-O2-C2-F2,140.118,-1.101781503,-1.407607839,-3.877080078,-1.01199892,-2.492697564,-1.453315245,-0.06372924,2.608348313,4.09987102,-4.150906263,-0.804848911,2.272173738,2.562700637,1.702198718,1.752004464,0.930417711,2.196184284,1.138176171,0.790754148,-2.675324781,-2.106958765,-1.936791347
8549,h2co,+,f2co,->,cf2,+,dioxirane,H2-O2-C2-F2,126.483,0.339352675,0.003804878,-5.906822429,-3.087924741,-4.60878348,-3.601580547,-0.656175203,3.018686862,1.562409834,-4.347607888,1.190620616,6.23804554,-5.217543039,2.408161866,1.176637927,1.882762474,1.938886928,-7.587640996,-2.197693031,-2.322436486,-3.078361983,-2.649600932
8550,h2co,+,hocn,->,t-hcoh,+,hnco,H3-O2-C2-N1,27.51,-0.008930816,0.044356162,-2.967253948,1.392456695,0.863229551,0.851362675,1.416911786,-3.103923284,-3.392335138,3.142060874,-1.254084629,-5.061736572,-3.074161602,-4.015265539,-2.625558637,-3.259383255,-3.384153061,-3.246520556,-4.057590388,-3.644722462,-4.216908115,-3.897579483
8551,h2co,+,hocn,->,t-hcoh,+,hcno,H3-O2-C2-N1,97.276,-0.47789836,-0.651263286,-1.376740306,2.566780108,0.848491624,2.061745624,2.208351292,-2.073208901,-1.671538355,0.206503108,-0.489822676,-4.337458775,-6.705790287,-7.686326857,-3.213614498,-4.605176431,-4.590439821,-8.996952786,-9.938939051,-9.308370149,-10.42210665,-10.60941927
8552,h2co,+,hocn,->,t-hcoh,+,honc,H3-O2-C2-N1,112.098,0.94995182,0.90369661,-7.330304666,-2.181479608,-3.053643063,-3.020687685,-0.601939595,-0.92260377,-1.419105519,1.266424446,-2.312407507,-0.157286255,-0.793570755,0.828467148,0.150897706,-0.400239193,0.289980359,-1.188983342,-0.629564819,-1.200848647,-1.248222273,-0.315052959
8553,h2co,+,hocn,->,c-hcoh,+,hnco,H3-O2-C2-N1,32.34,0.134124137,0.173041725,-3.132535217,1.378968519,0.745726459,0.800270126,1.403733182,-2.641178629,-2.819747748,2.444935854,-0.922522854,-5.052291443,-2.993027864,-3.938633244,-2.435623407,-3.139740758,-3.154279109,-3.352332576,-4.502405416,-3.935316729,-4.394735296,-4.110011327
8554,h2co,+,hocn,->,c-hcoh,+,hcno,H3-O2-C2-N1,102.106,-0.334843407,-0.522577723,-1.542021575,2.553291933,0.730988532,2.010653075,2.195172688,-1.610464246,-1.098950965,-0.490621912,-0.158260901,-4.328013647,-6.624656549,-7.609694562,-3.023679267,-4.485533935,-4.360565868,-9.102764806,-10.38375408,-9.598964416,-10.59993383,-10.82185111
8555,h2co,+,hocn,->,c-hcoh,+,honc,H3-O2-C2-N1,116.928,1.093006773,1.032382173,-7.495585935,-2.194967784,-3.171146155,-3.071780234,-0.615118199,-0.459859115,-0.846518128,0.569299426,-1.980845731,-0.147841127,-0.712437018,0.905099443,0.340832936,-0.280596697,0.519854311,-1.294795362,-1.074379848,-1.491442915,-1.426049454,-0.527484802
8556,h2co,+,hocn,->,ketene,+,hno,H3-O2-C2-N1,45.372,-0.203087791,-0.285123102,-3.855819646,0.215601354,-1.037848682,-0.353178255,1.098183123,-2.066863981,-3.476942831,0.946154508,0.950249982,0.439659151,-5.260198074,-4.479103277,-2.679139223,-3.255600387,-3.951106551,-6.545767828,-6.959130994,-6.037734916,-6.875400833,-7.360615406
8557,h2co,+,hocn,->,formic,+,hcn,H3-O2-C2-N1,-30.593,-0.142773788,-0.118153939,0.819090835,-0.39903274,-0.121652392,-0.197973526,-1.148743134,0.406778098,0.752535441,0.396497541,1.236657543,4.139620551,2.02917518,1.445720373,1.508812837,1.426282889,1.635797198,2.174684752,2.464352168,1.738347807,1.955001201,1.892665316
8558,h2co,+,hocn,->,formic,+,hnc,H3-O2-C2-N1,-15.378,0.242270718,0.333363208,-1.690224655,-0.551883039,-0.269720912,-0.687011343,-0.490278046,-1.450352935,-1.224992605,3.043626928,-1.171538789,1.899557998,1.686507824,0.454839366,0.087817008,0.390388916,0.373343739,2.379436457,2.419513464,1.790601884,1.686868645,1.960778081
8559,h2co,+,hocn,->,hcn,+,dioxirane,H3-O2-C2-N1,61.277,-0.002136001,-0.297499376,-1.47220822,-2.284586884,-3.098198291,-2.24268109,-0.534547844,2.748648123,1.520094848,-3.611473689,1.967034105,7.705303403,-4.874200972,1.827215366,1.06240973,2.096109101,1.418921998,-6.728205923,-0.92275461,-0.907493252,-1.823265924,-2.000896707
8560,h2co,+,hocn,->,hnc,+,dioxirane,H3-O2-C2-N1,76.492,0.382908505,0.154017771,-3.981523711,-2.437437183,-3.246266811,-2.731718908,0.123917245,0.891517089,-0.457433197,-0.964344303,-0.441162227,5.46524085,-5.216868329,0.836334359,-0.3585861,1.060215129,0.156468538,-6.523454218,-0.967593313,-0.855239175,-2.09139848,-1.932783942
8561,h2co,+,hocn,->,oxirene,+,hno,H3-O2-C2-N1,122.762,-1.038117888,-1.350485758,-5.91268201,-3.549282179,-4.966898978,-3.917374037,-0.590138343,2.620338982,-0.225544567,-3.554734875,2.114751361,5.39600863,-4.002948002,-0.789788597,0.444127986,1.799564682,-0.361834221,-6.011188091,-3.974883554,-2.049462198,-4.328129537,-5.063906556
8562,h2co,+,t-n2h2,->,t-hcoh,+,c-n2h2,H4-O1-C1-N2,57.58,0.57187701,0.534306021,-3.732509195,-1.467152999,-1.701980953,-1.834383279,-0.993026967,0.96300086,0.881867903,-0.683829597,-0.152775538,0.106363561,2.077206642,2.150033222,1.616115792,1.243166631,1.697734463,2.15411682,1.638137769,1.298798573,1.42426118,1.992541044
8563,h2co,+,t-n2h2,->,c-hcoh,+,c-n2h2,H4-O1-C1-N2,62.41,0.714931963,0.662991584,-3.897790464,-1.480641175,-1.819484045,-1.885475829,-1.006205571,1.425745515,1.454455294,-1.380954617,0.178786238,0.115808689,2.15834038,2.226665517,1.806051023,1.362809127,1.927608416,2.048304801,1.19332274,1.008204305,1.246433999,1.780109201
8564,h2co,+,hnco,->,t-hcoh,+,hocn,H3-O2-C2-N1,76.852,0.789502447,0.703083685,-4.288460391,-4.317447906,-4.005730673,-4.428058504,-3.356859985,3.895173577,3.834098426,-2.851477591,-0.013895003,4.738918978,6.972852621,8.043719009,5.208923173,5.326242175,6.139973467,7.720618629,8.152437319,6.729308749,7.341356753,8.256455137
8565,h2co,+,hnco,->,t-hcoh,+,hcno,H3-O2-C2-N1,121.947,-0.078681728,-0.321899524,-2.037343528,-0.288172192,-1.585988488,-0.577964965,-0.178534594,1.42633953,1.941678427,-2.790266125,0.130272137,0.562868999,-1.682283176,-1.656834583,0.703626408,-0.312363716,0.171623443,-3.513383194,-3.833925197,-4.121354543,-4.642974215,-4.532401957
8566,h2co,+,hnco,->,t-hcoh,+,honc,H3-O2-C2-N1,136.769,1.349168452,1.233060372,-7.990907888,-5.036431909,-5.488123174,-5.660398274,-2.988825481,2.576944661,2.194111263,-1.730344787,-1.692312694,4.74304152,4.229936356,6.857959422,4.068138611,3.892573522,5.052043623,4.29458625,5.475449034,3.986166958,4.530910161,5.761964351
8567,h2co,+,hnco,->,c-hcoh,+,hocn,H3-O2-C2-N1,81.682,0.9325574,0.831769248,-4.45374166,-4.330936082,-4.123233765,-4.479151053,-3.37003859,4.357918232,4.406685816,-3.548602611,0.317666773,4.748364106,7.053986358,8.120351304,5.398858404,5.445884672,6.369847419,7.614806609,7.707622291,6.438714482,7.163529571,8.044023294
8568,h2co,+,hnco,->,c-hcoh,+,hcno,H3-O2-C2-N1,126.777,0.064373224,-0.193213962,-2.202624797,-0.301660368,-1.70349158,-0.629057515,-0.191713198,1.889084184,2.514265817,-3.487391144,0.461833913,0.572314128,-1.601149438,-1.580202288,0.893561638,-0.19272122,0.401497396,-3.619195213,-4.278740226,-4.411948811,-4.820801396,-4.7448338
8569,h2co,+,hnco,->,c-hcoh,+,honc,H3-O2-C2-N1,141.599,1.492223405,1.361745934,-8.156189157,-5.049920085,-5.605626266,-5.711490824,-3.002004085,3.039689316,2.766698654,-2.427469807,-1.360750918,4.752486648,4.311070093,6.934591717,4.258073842,4.012216018,5.281917575,4.188774231,5.030634006,3.695572691,4.35308298,5.549532508
8570,h2co,+,hnco,->,ketene,+,hno,H3-O2-C2-N1,70.043,0.196128841,0.044240659,-4.516422868,-2.639350946,-3.472328794,-2.992888844,-1.288702763,1.43268445,0.136273951,-2.050614725,1.570344796,5.339986926,-0.236690963,1.550388997,1.238101682,1.037212328,0.810956713,-1.062198235,-0.85411714,-0.85071931,-1.096268399,-1.283598095
8571,h2co,+,hnco,->,formic,+,hcn,H3-O2-C2-N1,-5.922,0.256442844,0.211209823,0.158487613,-3.253985041,-2.556132504,-2.837684116,-3.53562902,3.906326529,4.365752223,-2.600271691,1.856752357,9.039948326,7.052682292,7.475212647,5.426053743,5.719095603,6.397860462,7.658254345,8.569366021,6.925363413,7.734133635,7.969682626
8572,h2co,+,hnco,->,formic,+,hnc,H3-O2-C2-N1,9.293,0.64148735,0.66272697,-2.350827877,-3.40683534,-2.704201024,-3.326721933,-2.877163932,2.049195495,2.388224177,0.046857695,-0.551443975,6.799885773,6.710014935,6.48433164,4.005057913,4.683201631,5.135407003,7.86300605,8.524527318,6.97761749,7.466001079,8.037795391
8573,h2co,+,hnco,->,hcn,+,dioxirane,H3-O2-C2-N1,85.948,0.397080631,0.031864385,-2.132811442,-5.139539184,-5.532678403,-4.88239168,-2.92143373,6.248196553,5.13331163,-6.608242922,2.587128919,12.60563118,0.149306139,7.85670764,4.979650635,6.388921816,6.180985262,-1.24463633,5.182259244,4.279522354,3.95586651,4.076120603
8574,h2co,+,hnco,->,hnc,+,dioxirane,H3-O2-C2-N1,101.163,0.782125136,0.483381532,-4.642126933,-5.292389483,-5.680746923,-5.371429497,-2.262968641,4.39106552,3.155783585,-3.961113535,0.178932586,10.36556862,-0.193361218,6.865826633,3.558654805,5.353027844,4.918531802,-1.039884625,5.13742054,4.331776431,3.687733954,4.144233368
8575,h2co,+,hnco,->,oxirene,+,hno,H3-O2-C2-N1,147.433,-0.638901256,-1.021121996,-6.573285232,-6.40423448,-7.40137909,-6.557084626,-2.977024229,6.119887413,3.387672215,-6.551504108,2.734846174,10.29633641,1.020559109,5.239703677,4.361368891,6.092377397,4.400229043,-0.527618499,2.130130299,3.137553408,1.451002896,1.013110755
8576,h2co,+,c-n2h2,->,t-hcoh,+,t-n2h2,H4-O1-C1-N2,46.782,0.208694621,0.213133826,-3.523205144,-1.457838212,-1.440520169,-1.742312549,-0.946921232,-0.171750567,-0.440104616,0.97441288,-1.115204095,-0.429181155,1.821484377,1.878420248,0.967248744,0.82369229,1.058085943,2.319981252,2.456709163,1.785787715,1.700187458,2.36633461
8577,h2co,+,c-n2h2,->,c-hcoh,+,t-n2h2,H4-O1-C1-N2,51.612,0.351749574,0.341819388,-3.688486413,-1.471326387,-1.558023261,-1.793405099,-0.960099836,0.290994088,0.132482775,0.277287861,-0.783642319,-0.419736026,1.902618114,1.955052543,1.157183975,0.943334786,1.287959895,2.214169233,2.011894134,1.495193447,1.522360276,2.153902766
8578,h2co,+,cf2,->,ketene,+,f2,H2-O1-C2-F2,60.936,-1.239018397,-1.704803475,-0.78022136,1.056687697,-0.941966099,0.763632264,1.077231658,0.940027748,1.03309017,-4.310188405,2.128359132,5.171311289,-4.922787527,-3.719124405,-0.97941341,-3.05099782,-3.12488784,-7.452031479,-6.812094372,-8.818127828,-9.092098519,-10.01328647
8579,h2co,+,cf2,->,hccf,+,hof,H2-O1-C2-F2,76.315,-1.388267114,-1.717044758,0.162054561,0.010876993,-1.098698597,0.023374589,0.102285654,2.672100729,3.946311189,-4.442535004,0.694641903,4.490374714,1.092513137,0.048014996,1.439351,0.493134444,0.62054107,-0.270874205,-0.090604373,-2.871114893,-2.915638418,-3.485786934
8580,h2co,+,cf2,->,oxirene,+,f2,H2-O1-C2-F2,138.326,-2.074048494,-2.770166131,-2.837083724,-2.708195836,-4.871016395,-2.800563518,-0.611089809,5.627230711,4.284488434,-8.811077788,3.29286051,10.12766077,-3.665537455,-0.029809725,2.143853799,2.004167249,0.46438449,-6.917451742,-3.827846932,-4.82985511,-6.544827223,-7.716577617
8581,h2co,+,co2,->,ketene,+,o2,H2-O3-C2,110.513,0.048403246,-0.133032076,5.775353666,2.901802109,1.431002023,1.796753909,0.759761026,-6.492602713,-7.040354922,5.865189822,-3.306606425,3.027698243,-9.495236018,-8.269975861,-6.100124156,-7.234468204,-9.094311553,-9.947716338,-11.15726522,-8.849490068,-10.29916416,-10.47324232
8582,h2co,+,co2,->,formic,+,co,H2-O3-C2,3.173,0.65773043,0.75080441,-2.527648497,-3.3690222,-2.710900935,-3.311678016,-2.901494939,2.434717917,3.048192297,-0.445946211,-0.34970882,8.499806267,7.265192234,7.128001831,4.373080008,4.978043924,5.610927123,8.44800743,8.868477299,7.233840621,7.913226661,8.55200242
8583,h2co,+,co2,->,cch,+,c-hooo,H2-O3-C2,265.547,-1.116813453,-2.045342988,-21.53920411,-5.430926331,-10.84536855,-8.401052077,-6.497261878,2.929043503,5.12993928,-6.479529199,4.92429622,12.66298056,-6.020233094,0.99345771,4.729369382,-0.812392726,0.501503323,-10.43530796,-7.45328058,-10.78405107,-10.79761084,-10.01138704
